ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2018,10.75,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,10.64,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2018,13.8,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,11.77,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2018,9.56,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): Total,2018,18.4,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 1. Managers,2018,29.16,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 2. Professionals,2018,24.34,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,17.43,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2018,13.28,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2018,12.51,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2018,10.67,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2018,13.98,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2018,12.04,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2018,10.1,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): Total,2018,14.72,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 1. Managers,2018,23.13,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 2. Professionals,2018,20.66,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2018,14.18,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
United Kingdom,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),GBR - ES - Annual Survey of Hours and Earnings,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2018,12.36,,,Currency: GBR - British pound (GBP) | Working time arrangement coverage: Full-time and part time workers,Data reference period: April | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Reference group coverage: Employees
